SITE_ID,STREET,DATE_PARSED,BICYCLE_DETECTIONS
32493,Wellington Street,2021-08-08,366
32493,Wellington Street,2021-08-09,288
32493,Wellington Street,2021-08-10,336
32493,Wellington Street,2021-08-11,168
32493,Wellington Street,2021-08-12,337
32493,Wellington Street,2021-08-13,338
32493,Wellington Street,2021-08-14,439
32493,Wellington Street,2021-08-15,482
32493,Wellington Street,2021-08-16,203
32493,Wellington Street,2021-08-17,242
32493,Wellington Street,2021-08-18,308
32493,Wellington Street,2021-08-19,344
32493,Wellington Street,2021-08-20,231
32493,Wellington Street,2021-08-21,402
32493,Wellington Street,2021-08-22,449
32493,Wellington Street,2021-08-23,137
32493,Wellington Street,2021-08-24,267
32493,Wellington Street,2021-08-25,219
32493,Wellington Street,2021-08-26,262
32493,Wellington Street,2021-08-27,267
32493,Wellington Street,2021-08-28,438
32493,Wellington Street,2021-08-29,127
32493,Wellington Street,2021-08-30,85
32493,Wellington Street,2021-08-31,94
32493,Wellington Street,2021-09-01,110
32493,Wellington Street,2021-09-02,88
32493,Wellington Street,2021-09-03,20
32493,Wellington Street,2021-09-04,48
32493,Wellington Street,2021-09-05,78
32493,Wellington Street,2021-09-06,93
32493,Wellington Street,2021-09-07,316
32493,Wellington Street,2021-09-08,394
32493,Wellington Street,2021-09-09,319
32493,Wellington Street,2021-09-10,331
32493,Wellington Street,2021-09-11,331
32493,Wellington Street,2021-09-12,312
32493,Wellington Street,2021-09-13,332
32493,Wellington Street,2021-09-14,311
32493,Wellington Street,2021-09-15,345
32493,Wellington Street,2021-09-16,354
32493,Wellington Street,2021-09-17,272
32493,Wellington Street,2021-09-18,369
32493,Wellington Street,2021-09-19,420
32493,Wellington Street,2021-09-20,183
32493,Wellington Street,2021-09-21,203
32493,Wellington Street,2021-09-22,396
32493,Wellington Street,2021-09-23,523
32493,Wellington Street,2021-09-24,361
32493,Wellington Street,2021-09-25,416
32493,Wellington Street,2021-09-26,631
32493,Wellington Street,2021-09-27,405
32493,Wellington Street,2021-09-28,467
32493,Wellington Street,2021-09-29,222
32493,Wellington Street,2021-09-30,175
32493,Wellington Street,2021-10-01,321
32493,Wellington Street,2021-10-02,484
32493,Wellington Street,2021-10-03,638
32493,Wellington Street,2021-10-04,259
32493,Wellington Street,2021-10-05,267
32493,Wellington Street,2021-10-06,500
32493,Wellington Street,2021-10-07,365
32493,Wellington Street,2021-10-08,448
32493,Wellington Street,2021-10-09,555
32493,Wellington Street,2021-10-10,464
32493,Wellington Street,2021-10-11,132
32493,Wellington Street,2021-10-12,128
32493,Wellington Street,2021-10-13,89
32493,Wellington Street,2021-10-14,81
32493,Wellington Street,2021-10-15,33
32493,Wellington Street,2021-10-16,56
32493,Wellington Street,2021-10-17,179
32493,Wellington Street,2021-10-18,263
32493,Wellington Street,2021-10-19,305
32493,Wellington Street,2021-10-20,530
32493,Wellington Street,2021-10-21,431
32493,Wellington Street,2021-10-22,384
32493,Wellington Street,2021-10-23,25
32493,Wellington Street,2021-10-24,297
32493,Wellington Street,2021-10-25,307
32493,Wellington Street,2021-10-26,461
32493,Wellington Street,2021-10-27,532
32493,Wellington Street,2021-10-28,273
32493,Wellington Street,2021-10-29,164
32493,Wellington Street,2021-10-30,347
32493,Wellington Street,2021-10-31,480
32493,Wellington Street,2021-11-01,430
32493,Wellington Street,2021-11-02,463
32493,Wellington Street,2021-11-03,252
32493,Wellington Street,2021-11-04,526
32493,Wellington Street,2021-11-05,532
32493,Wellington Street,2021-11-06,319
32493,Wellington Street,2021-11-07,303
32493,Wellington Street,2021-11-08,542
32493,Wellington Street,2021-11-09,712
32493,Wellington Street,2021-11-10,238
32493,Wellington Street,2021-11-11,620
32493,Wellington Street,2021-11-12,222
32493,Wellington Street,2021-11-13,140
32493,Wellington Street,2021-11-14,188
32493,Wellington Street,2021-11-15,392
32493,Wellington Street,2021-11-16,289
32493,Wellington Street,2021-11-17,600
32493,Wellington Street,2021-11-18,322
32493,Wellington Street,2021-11-19,555
32493,Wellington Street,2021-11-20,412
32493,Wellington Street,2021-11-21,419
32493,Wellington Street,2021-11-22,634
32493,Wellington Street,2021-11-23,717
32493,Wellington Street,2021-11-24,442
32493,Wellington Street,2021-11-25,487
32493,Wellington Street,2021-11-26,364
32493,Wellington Street,2021-11-27,418
32493,Wellington Street,2021-11-28,487
32493,Wellington Street,2021-11-29,653
32493,Wellington Street,2021-11-30,820
32493,Wellington Street,2021-12-01,588
32493,Wellington Street,2021-12-02,525
32493,Wellington Street,2021-12-03,612
32493,Wellington Street,2021-12-04,375
32493,Wellington Street,2021-12-05,459
32493,Wellington Street,2021-12-06,818
32493,Wellington Street,2021-12-07,455
32493,Wellington Street,2021-12-08,393
32493,Wellington Street,2021-12-09,531
32493,Wellington Street,2021-12-10,503
32493,Wellington Street,2021-12-11,243
32493,Wellington Street,2021-12-12,625
32493,Wellington Street,2021-12-13,698
32493,Wellington Street,2021-12-14,714
32493,Wellington Street,2021-12-15,410
32493,Wellington Street,2021-12-16,699
32493,Wellington Street,2021-12-17,651
32493,Wellington Street,2021-12-18,335
32493,Wellington Street,2021-12-19,208
32493,Wellington Street,2021-12-20,559
32493,Wellington Street,2021-12-21,637
32493,Wellington Street,2021-12-22,580
32493,Wellington Street,2021-12-23,508
32493,Wellington Street,2021-12-24,424
32493,Wellington Street,2021-12-25,178
32493,Wellington Street,2021-12-26,247
32493,Wellington Street,2021-12-27,365
32493,Wellington Street,2021-12-28,372
32493,Wellington Street,2021-12-29,436
32493,Wellington Street,2021-12-30,332
32493,Wellington Street,2021-12-31,266
32493,Wellington Street,2022-01-01,120
32493,Wellington Street,2022-01-02,275
32493,Wellington Street,2022-01-03,413
32493,Wellington Street,2022-01-04,353
32493,Wellington Street,2022-01-05,268
32493,Wellington Street,2022-01-06,268
32493,Wellington Street,2022-01-07,230
32493,Wellington Street,2022-01-08,211
32493,Wellington Street,2022-01-09,408
32493,Wellington Street,2022-01-10,366
32493,Wellington Street,2022-01-11,296
32493,Wellington Street,2022-01-12,308
32493,Wellington Street,2022-01-13,314
32493,Wellington Street,2022-01-14,297
32493,Wellington Street,2022-01-15,314
32493,Wellington Street,2022-01-16,413
32493,Wellington Street,2022-01-17,455
32493,Wellington Street,2022-01-18,484
32493,Wellington Street,2022-01-19,461
32493,Wellington Street,2022-01-20,528
32493,Wellington Street,2022-01-21,445
32493,Wellington Street,2022-01-22,428
32493,Wellington Street,2022-01-23,373
32493,Wellington Street,2022-01-24,445
32493,Wellington Street,2022-01-25,447
32493,Wellington Street,2022-01-26,364
32493,Wellington Street,2022-01-27,297
32493,Wellington Street,2022-01-28,272
32493,Wellington Street,2022-01-29,331
32493,Wellington Street,2022-01-30,430
32493,Wellington Street,2022-01-31,378
32493,Wellington Street,2022-02-01,420
32493,Wellington Street,2022-02-02,481
32493,Wellington Street,2022-02-03,465
32493,Wellington Street,2022-02-04,534
32493,Wellington Street,2022-02-05,429
32493,Wellington Street,2022-02-06,511
32493,Wellington Street,2022-02-07,548
32493,Wellington Street,2022-02-08,621
32493,Wellington Street,2022-02-09,627
32493,Wellington Street,2022-02-10,548
32493,Wellington Street,2022-02-11,581
32493,Wellington Street,2022-02-12,519
32493,Wellington Street,2022-02-13,507
32493,Wellington Street,2022-02-14,545
32493,Wellington Street,2022-02-15,651
32493,Wellington Street,2022-02-16,639
32493,Wellington Street,2022-02-17,608
32493,Wellington Street,2022-02-18,554
32493,Wellington Street,2022-02-19,487
32493,Wellington Street,2022-02-20,494
32493,Wellington Street,2022-02-21,535
32493,Wellington Street,2022-02-22,631
32493,Wellington Street,2022-02-23,601
32493,Wellington Street,2022-02-24,591
32493,Wellington Street,2022-02-25,585
32493,Wellington Street,2022-02-26,460
32493,Wellington Street,2022-02-27,437
32493,Wellington Street,2022-02-28,623
32493,Wellington Street,2022-03-01,598
32493,Wellington Street,2022-03-02,605
32493,Wellington Street,2022-03-03,774
32493,Wellington Street,2022-03-04,572
32493,Wellington Street,2022-03-05,209
32493,Wellington Street,2022-03-06,321
32493,Wellington Street,2022-03-07,597
32493,Wellington Street,2022-03-08,693
32493,Wellington Street,2022-03-09,695
32493,Wellington Street,2022-03-10,686
32493,Wellington Street,2022-03-11,553
32493,Wellington Street,2022-03-12,363
32493,Wellington Street,2022-03-13,359
32493,Wellington Street,2022-03-14,348
32493,Wellington Street,2022-03-15,632
32493,Wellington Street,2022-03-16,758
32493,Wellington Street,2022-03-17,732
32493,Wellington Street,2022-03-18,577
32493,Wellington Street,2022-03-19,533
32493,Wellington Street,2022-03-20,546
32493,Wellington Street,2022-03-21,634
32493,Wellington Street,2022-03-22,594
32493,Wellington Street,2022-03-23,639
32493,Wellington Street,2022-03-24,691
32493,Wellington Street,2022-03-25,523
32493,Wellington Street,2022-03-26,573
32493,Wellington Street,2022-03-27,494
32493,Wellington Street,2022-03-28,618
32493,Wellington Street,2022-03-29,689
32493,Wellington Street,2022-03-30,632
32493,Wellington Street,2022-03-31,649
32493,Wellington Street,2022-04-01,580
32493,Wellington Street,2022-04-02,365
32493,Wellington Street,2022-04-03,391
32493,Wellington Street,2022-04-04,562
32493,Wellington Street,2022-04-05,684
32493,Wellington Street,2022-04-06,691
32493,Wellington Street,2022-04-07,700
32493,Wellington Street,2022-04-08,616
32493,Wellington Street,2022-04-09,497
32493,Wellington Street,2022-04-10,494
32493,Wellington Street,2022-04-11,404
32493,Wellington Street,2022-04-12,609
32493,Wellington Street,2022-04-13,510
32493,Wellington Street,2022-04-14,557
32493,Wellington Street,2022-04-15,399
32493,Wellington Street,2022-04-16,430
32493,Wellington Street,2022-04-17,318
32493,Wellington Street,2022-04-18,122
32493,Wellington Street,2022-04-19,231
32493,Wellington Street,2022-04-20,214
32493,Wellington Street,2022-04-21,246
32493,Wellington Street,2022-04-22,266
32493,Wellington Street,2022-04-23,405
32493,Wellington Street,2022-04-24,484
32493,Wellington Street,2022-04-25,413
32493,Wellington Street,2022-04-26,791
32493,Wellington Street,2022-04-27,655
32493,Wellington Street,2022-04-28,708
32493,Wellington Street,2022-04-29,495
32493,Wellington Street,2022-04-30,354
32493,Wellington Street,2022-05-01,403
32493,Wellington Street,2022-05-02,713
32493,Wellington Street,2022-05-03,772
32493,Wellington Street,2022-05-04,586
32493,Wellington Street,2022-05-05,551
32493,Wellington Street,2022-05-06,465
32493,Wellington Street,2022-05-07,346
32493,Wellington Street,2022-05-08,350
32493,Wellington Street,2022-05-09,751
32493,Wellington Street,2022-05-10,664
32493,Wellington Street,2022-05-11,647
32493,Wellington Street,2022-05-12,552
32493,Wellington Street,2022-05-13,500
32493,Wellington Street,2022-05-14,295
32493,Wellington Street,2022-05-15,428
32493,Wellington Street,2022-05-16,596
32493,Wellington Street,2022-05-17,648
32493,Wellington Street,2022-05-18,623
32493,Wellington Street,2022-05-19,665
32493,Wellington Street,2022-05-20,559
32493,Wellington Street,2022-05-21,444
32493,Wellington Street,2022-05-22,344
32493,Wellington Street,2022-05-23,715
32493,Wellington Street,2022-05-24,456
32493,Wellington Street,2022-05-25,662
32493,Wellington Street,2022-05-26,551
32493,Wellington Street,2022-05-27,541
32493,Wellington Street,2022-05-28,518
32493,Wellington Street,2022-05-29,550
32493,Wellington Street,2022-05-30,532
32493,Wellington Street,2022-05-31,621
32493,Wellington Street,2022-06-01,339
32493,Wellington Street,2022-06-02,839
32493,Wellington Street,2022-06-03,678
32493,Wellington Street,2022-06-04,418
32493,Wellington Street,2022-06-05,225
32493,Wellington Street,2022-06-06,619
32493,Wellington Street,2022-06-07,448
32493,Wellington Street,2022-06-08,699
32493,Wellington Street,2022-06-09,733
32493,Wellington Street,2022-06-10,599
32493,Wellington Street,2022-06-11,303
32493,Wellington Street,2022-06-12,241
32493,Wellington Street,2022-06-13,342
32493,Wellington Street,2022-06-14,798
32493,Wellington Street,2022-06-15,598
32493,Wellington Street,2022-06-16,668
32493,Wellington Street,2022-06-17,566
32493,Wellington Street,2022-06-18,455
32493,Wellington Street,2022-06-19,437
32493,Wellington Street,2022-06-20,739
32493,Wellington Street,2022-06-21,742
32493,Wellington Street,2022-06-22,728
32493,Wellington Street,2022-06-23,831
32493,Wellington Street,2022-06-24,517
32493,Wellington Street,2022-06-25,521
32493,Wellington Street,2022-06-26,235
32493,Wellington Street,2022-06-27,376
32493,Wellington Street,2022-06-28,747
32493,Wellington Street,2022-06-29,767
32493,Wellington Street,2022-06-30,726
32493,Wellington Street,2022-07-01,537
32493,Wellington Street,2022-07-02,414
32493,Wellington Street,2022-07-03,407
32493,Wellington Street,2022-07-04,620
32493,Wellington Street,2022-07-05,808
32493,Wellington Street,2022-07-06,699
32493,Wellington Street,2022-07-07,696
32493,Wellington Street,2022-07-08,317
32493,Wellington Street,2022-07-09,300
32493,Wellington Street,2022-07-10,465
32493,Wellington Street,2022-07-11,716
32493,Wellington Street,2022-07-12,497
32493,Wellington Street,2022-07-13,577
32493,Wellington Street,2022-07-14,784
32493,Wellington Street,2022-07-15,675
32493,Wellington Street,2022-07-16,404
32493,Wellington Street,2022-07-17,240
32493,Wellington Street,2022-07-18,626
32493,Wellington Street,2022-07-19,806
32493,Wellington Street,2022-07-20,711
32493,Wellington Street,2022-07-21,689
32493,Wellington Street,2022-07-22,677
32493,Wellington Street,2022-07-23,90
32493,Wellington Street,2022-07-24,191
32493,Wellington Street,2022-07-25,584
32493,Wellington Street,2022-07-26,733
32493,Wellington Street,2022-07-27,631
32493,Wellington Street,2022-07-28,543
32493,Wellington Street,2022-07-29,479
32493,Wellington Street,2022-07-30,558
32493,Wellington Street,2022-07-31,370
32493,Wellington Street,2022-08-01,681
32493,Wellington Street,2022-08-02,817
32493,Wellington Street,2022-08-03,718
32493,Wellington Street,2022-08-04,888
32493,Wellington Street,2022-08-05,537
32493,Wellington Street,2022-08-06,384
32493,Wellington Street,2022-08-07,439
32493,Wellington Street,2022-08-08,729
32493,Wellington Street,2022-08-09,856
32493,Wellington Street,2022-08-10,814
32493,Wellington Street,2022-08-11,784
32493,Wellington Street,2022-08-12,525
32493,Wellington Street,2022-08-13,432
32493,Wellington Street,2022-08-14,413
32493,Wellington Street,2022-08-15,676
32493,Wellington Street,2022-08-16,527
32493,Wellington Street,2022-08-17,556
32493,Wellington Street,2022-08-18,424
32493,Wellington Street,2022-08-19,535
32493,Wellington Street,2022-08-20,322
32493,Wellington Street,2022-08-21,611
32493,Wellington Street,2022-08-22,540
32493,Wellington Street,2022-08-23,701
32493,Wellington Street,2022-08-24,712
32493,Wellington Street,2022-08-25,585
32493,Wellington Street,2022-08-26,605
32493,Wellington Street,2022-08-27,443
32493,Wellington Street,2022-08-28,546
32493,Wellington Street,2022-08-29,573
32493,Wellington Street,2022-08-30,723
32493,Wellington Street,2022-08-31,947
32493,Wellington Street,2022-09-01,946
32493,Wellington Street,2022-09-02,745
32493,Wellington Street,2022-09-03,592
32493,Wellington Street,2022-09-04,422
32493,Wellington Street,2022-09-05,816
32493,Wellington Street,2022-09-06,823
32493,Wellington Street,2022-09-07,940
32493,Wellington Street,2022-09-08,676
32493,Wellington Street,2022-09-09,834
32493,Wellington Street,2022-09-10,428
32493,Wellington Street,2022-09-11,467
32493,Wellington Street,2022-09-12,747
32493,Wellington Street,2022-09-13,976
32493,Wellington Street,2022-09-14,987
32493,Wellington Street,2022-09-15,901
32493,Wellington Street,2022-09-16,670
32493,Wellington Street,2022-09-17,306
32493,Wellington Street,2022-09-18,311
32493,Wellington Street,2022-09-19,753
32493,Wellington Street,2022-09-20,1018
32493,Wellington Street,2022-09-21,973
32493,Wellington Street,2022-09-22,737
32493,Wellington Street,2022-09-23,378
32493,Wellington Street,2022-09-24,495
32493,Wellington Street,2022-09-25,489
32493,Wellington Street,2022-09-26,628
32493,Wellington Street,2022-09-27,704
32493,Wellington Street,2022-09-28,763
32493,Wellington Street,2022-09-29,1030
32493,Wellington Street,2022-09-30,900
32493,Wellington Street,2022-10-01,643
32493,Wellington Street,2022-10-02,796
32493,Wellington Street,2022-10-03,952
32493,Wellington Street,2022-10-04,1105
32493,Wellington Street,2022-10-05,690
32493,Wellington Street,2022-10-06,761
32493,Wellington Street,2022-10-07,541
32493,Wellington Street,2022-10-08,556
32493,Wellington Street,2022-10-09,527
32493,Wellington Street,2022-10-10,944
32493,Wellington Street,2022-10-11,1183
32493,Wellington Street,2022-10-12,469
32493,Wellington Street,2022-10-13,247
32493,Wellington Street,2022-10-14,587
32493,Wellington Street,2022-10-15,577
32493,Wellington Street,2022-10-16,433
32493,Wellington Street,2022-10-17,982
32493,Wellington Street,2022-10-18,1225
32493,Wellington Street,2022-10-19,1342
32493,Wellington Street,2022-10-20,1139
32493,Wellington Street,2022-10-21,688
32493,Wellington Street,2022-10-22,295
32493,Wellington Street,2022-10-23,496
32493,Wellington Street,2022-10-24,757
32493,Wellington Street,2022-10-25,929
32493,Wellington Street,2022-10-26,855
32493,Wellington Street,2022-10-27,676
32493,Wellington Street,2022-10-28,469
32493,Wellington Street,2022-10-29,394
32493,Wellington Street,2022-10-30,511
32493,Wellington Street,2022-10-31,481
32493,Wellington Street,2022-11-01,248
32493,Wellington Street,2022-11-02,917
32493,Wellington Street,2022-11-03,984
32493,Wellington Street,2022-11-04,861
32493,Wellington Street,2022-11-05,648
32493,Wellington Street,2022-11-06,591
32493,Wellington Street,2022-11-07,1034
32493,Wellington Street,2022-11-08,1185
32493,Wellington Street,2022-11-09,1249
32493,Wellington Street,2022-11-10,1056
32493,Wellington Street,2022-11-11,697
32493,Wellington Street,2022-11-12,607
32493,Wellington Street,2022-11-13,456
32493,Wellington Street,2022-11-14,505
32493,Wellington Street,2022-11-15,728
32493,Wellington Street,2022-11-16,888
32493,Wellington Street,2022-11-17,1001
32493,Wellington Street,2022-11-18,880
32493,Wellington Street,2022-11-19,442
32493,Wellington Street,2022-11-20,332
32493,Wellington Street,2022-11-21,686
32493,Wellington Street,2022-11-22,1029
32493,Wellington Street,2022-11-23,1018
32493,Wellington Street,2022-11-24,1122
32493,Wellington Street,2022-11-25,860
32493,Wellington Street,2022-11-26,630
32493,Wellington Street,2022-11-27,460
32493,Wellington Street,2022-11-28,950
32493,Wellington Street,2022-11-29,1200
32493,Wellington Street,2022-11-30,1185
32493,Wellington Street,2022-12-01,1127
32493,Wellington Street,2022-12-02,998
32493,Wellington Street,2022-12-03,687
32493,Wellington Street,2022-12-04,521
32493,Wellington Street,2022-12-05,838
32493,Wellington Street,2022-12-06,1149
32493,Wellington Street,2022-12-07,1247
32493,Wellington Street,2022-12-08,907
32493,Wellington Street,2022-12-09,860
32493,Wellington Street,2022-12-10,636
32493,Wellington Street,2022-12-11,398
32493,Wellington Street,2022-12-12,503
32493,Wellington Street,2022-12-13,949
32493,Wellington Street,2022-12-14,680
32493,Wellington Street,2022-12-15,866
32493,Wellington Street,2022-12-16,863
32493,Wellington Street,2022-12-17,675
32493,Wellington Street,2022-12-18,638
32493,Wellington Street,2022-12-19,890
32493,Wellington Street,2022-12-20,975
32493,Wellington Street,2022-12-21,982
32493,Wellington Street,2022-12-22,459
32493,Wellington Street,2022-12-23,645
32493,Wellington Street,2022-12-24,467
32493,Wellington Street,2022-12-25,204
40004,Heidelberg Road,2021-01-09,227
40004,Heidelberg Road,2021-01-10,768
40004,Heidelberg Road,2021-01-11,473
40004,Heidelberg Road,2021-01-12,880
40004,Heidelberg Road,2021-01-13,759
40004,Heidelberg Road,2021-01-14,888
40004,Heidelberg Road,2021-01-15,591
40004,Heidelberg Road,2021-01-16,652
40004,Heidelberg Road,2021-01-17,978
40004,Heidelberg Road,2021-01-18,727
40004,Heidelberg Road,2021-01-19,915
40004,Heidelberg Road,2021-01-20,1027
40004,Heidelberg Road,2021-01-21,868
40004,Heidelberg Road,2021-01-22,835
40004,Heidelberg Road,2021-01-23,788
40004,Heidelberg Road,2021-01-24,602
40004,Heidelberg Road,2021-01-25,399
40004,Heidelberg Road,2021-01-26,339
40004,Heidelberg Road,2021-01-27,1002
40004,Heidelberg Road,2021-01-28,1049
40004,Heidelberg Road,2021-01-29,234
40004,Heidelberg Road,2021-01-30,908
40004,Heidelberg Road,2021-01-31,1214
40004,Heidelberg Road,2021-02-01,888
40004,Heidelberg Road,2021-02-02,959
40004,Heidelberg Road,2021-02-03,1148
40004,Heidelberg Road,2021-02-04,1127
40004,Heidelberg Road,2021-02-05,424
40004,Heidelberg Road,2021-02-06,969
40004,Heidelberg Road,2021-02-07,743
40004,Heidelberg Road,2021-02-08,919
40004,Heidelberg Road,2021-02-09,1172
40004,Heidelberg Road,2021-02-10,1053
40004,Heidelberg Road,2021-02-11,958
40004,Heidelberg Road,2021-02-12,815
40004,Heidelberg Road,2021-02-13,731
40004,Heidelberg Road,2021-02-14,1071
40004,Heidelberg Road,2021-02-15,726
40004,Heidelberg Road,2021-02-16,821
40004,Heidelberg Road,2021-02-17,802
40004,Heidelberg Road,2021-02-18,1032
40004,Heidelberg Road,2021-02-19,848
40004,Heidelberg Road,2021-02-20,835
40004,Heidelberg Road,2021-02-21,1025
40004,Heidelberg Road,2021-02-22,839
40004,Heidelberg Road,2021-02-23,998
40004,Heidelberg Road,2021-02-24,1075
40004,Heidelberg Road,2021-02-25,1052
40004,Heidelberg Road,2021-02-26,929
40004,Heidelberg Road,2021-02-27,941
40004,Heidelberg Road,2021-02-28,1071
40004,Heidelberg Road,2021-03-01,932
40004,Heidelberg Road,2021-03-02,1097
40004,Heidelberg Road,2021-03-03,1034
40004,Heidelberg Road,2021-03-04,1062
40004,Heidelberg Road,2021-03-05,763
40004,Heidelberg Road,2021-03-06,816
40004,Heidelberg Road,2021-03-07,786
40004,Heidelberg Road,2021-03-08,435
40004,Heidelberg Road,2021-03-09,829
40004,Heidelberg Road,2021-03-10,1105
40004,Heidelberg Road,2021-03-11,1168
40004,Heidelberg Road,2021-03-12,1031
40004,Heidelberg Road,2021-03-13,611
40004,Heidelberg Road,2021-03-14,722
40004,Heidelberg Road,2021-03-15,1018
40004,Heidelberg Road,2021-03-16,1277
40004,Heidelberg Road,2021-03-17,1138
40004,Heidelberg Road,2021-03-18,1144
40004,Heidelberg Road,2021-03-19,961
40004,Heidelberg Road,2021-03-20,886
40004,Heidelberg Road,2021-03-21,191
40004,Heidelberg Road,2021-03-22,668
40004,Heidelberg Road,2021-03-23,651
40004,Heidelberg Road,2021-03-24,685
40004,Heidelberg Road,2021-03-25,841
40004,Heidelberg Road,2021-03-26,933
40004,Heidelberg Road,2021-03-27,408
40004,Heidelberg Road,2021-03-28,871
40004,Heidelberg Road,2021-03-29,694
40004,Heidelberg Road,2021-03-30,1138
40004,Heidelberg Road,2021-03-31,1134
40004,Heidelberg Road,2021-04-01,1019
40004,Heidelberg Road,2021-04-02,773
40004,Heidelberg Road,2021-04-03,561
40004,Heidelberg Road,2021-04-04,533
40004,Heidelberg Road,2021-04-05,667
40004,Heidelberg Road,2021-04-06,872
40004,Heidelberg Road,2021-04-07,971
40004,Heidelberg Road,2021-04-08,1007
40004,Heidelberg Road,2021-04-09,658
40004,Heidelberg Road,2021-04-10,675
40004,Heidelberg Road,2021-04-11,175
40004,Heidelberg Road,2021-04-12,487
40004,Heidelberg Road,2021-04-13,1003
40004,Heidelberg Road,2021-04-14,862
40004,Heidelberg Road,2021-04-15,813
40004,Heidelberg Road,2021-04-16,704
40004,Heidelberg Road,2021-04-17,826
40004,Heidelberg Road,2021-04-18,782
40004,Heidelberg Road,2021-04-19,938
40004,Heidelberg Road,2021-04-20,711
40004,Heidelberg Road,2021-04-21,849
40004,Heidelberg Road,2021-04-22,938
40004,Heidelberg Road,2021-04-23,796
40004,Heidelberg Road,2021-04-24,682
40004,Heidelberg Road,2021-04-25,671
40004,Heidelberg Road,2021-04-26,824
40004,Heidelberg Road,2021-04-27,1017
40004,Heidelberg Road,2021-04-28,1097
40004,Heidelberg Road,2021-04-29,1061
40004,Heidelberg Road,2021-04-30,941
40004,Heidelberg Road,2021-05-01,879
40004,Heidelberg Road,2021-05-02,750
40004,Heidelberg Road,2021-05-03,611
40004,Heidelberg Road,2021-05-04,552
40004,Heidelberg Road,2021-05-05,1106
40004,Heidelberg Road,2021-05-06,1068
40004,Heidelberg Road,2021-05-07,919
40004,Heidelberg Road,2021-05-08,769
40004,Heidelberg Road,2021-05-09,593
40004,Heidelberg Road,2021-05-10,631
40004,Heidelberg Road,2021-05-11,452
40004,Heidelberg Road,2021-05-12,1205
40004,Heidelberg Road,2021-05-13,790
40004,Heidelberg Road,2021-05-14,654
40004,Heidelberg Road,2021-05-15,239
40004,Heidelberg Road,2021-05-16,667
40004,Heidelberg Road,2021-05-17,725
40004,Heidelberg Road,2021-05-18,1113
40004,Heidelberg Road,2021-05-19,1069
40004,Heidelberg Road,2021-05-20,755
40004,Heidelberg Road,2021-05-21,837
40004,Heidelberg Road,2021-05-22,837
40004,Heidelberg Road,2021-05-23,861
40004,Heidelberg Road,2021-05-24,947
40004,Heidelberg Road,2021-05-25,704
40004,Heidelberg Road,2021-05-26,611
40004,Heidelberg Road,2021-05-27,523
40004,Heidelberg Road,2021-05-28,377
40004,Heidelberg Road,2021-05-29,685
40004,Heidelberg Road,2021-05-30,882
40004,Heidelberg Road,2021-05-31,928
40004,Heidelberg Road,2021-06-01,1050
40004,Heidelberg Road,2021-06-02,1388
40004,Heidelberg Road,2021-06-03,1338
40004,Heidelberg Road,2021-06-04,761
40004,Heidelberg Road,2021-06-05,1738
40004,Heidelberg Road,2021-06-06,1687
40004,Heidelberg Road,2021-06-07,494
40004,Heidelberg Road,2021-06-08,169
40004,Heidelberg Road,2021-06-09,135
40004,Heidelberg Road,2021-06-10,219
40004,Heidelberg Road,2021-06-11,681
40004,Heidelberg Road,2021-06-12,720
40004,Heidelberg Road,2021-06-13,1423
40004,Heidelberg Road,2021-06-14,1320
40004,Heidelberg Road,2021-06-15,766
40004,Heidelberg Road,2021-06-16,381
40004,Heidelberg Road,2021-06-17,746
40004,Heidelberg Road,2021-06-18,332
40004,Heidelberg Road,2021-06-19,771
40004,Heidelberg Road,2021-06-20,934
40004,Heidelberg Road,2021-06-21,625
40004,Heidelberg Road,2021-06-22,843
40004,Heidelberg Road,2021-06-23,551
40004,Heidelberg Road,2021-06-24,683
40004,Heidelberg Road,2021-06-25,265
40004,Heidelberg Road,2021-06-26,576
40004,Heidelberg Road,2021-06-27,679
40004,Heidelberg Road,2021-06-28,726
40004,Heidelberg Road,2021-06-29,788
40004,Heidelberg Road,2021-06-30,745
40004,Heidelberg Road,2021-07-01,744
40004,Heidelberg Road,2021-07-02,562
40004,Heidelberg Road,2021-07-03,563
40004,Heidelberg Road,2021-07-04,367
40004,Heidelberg Road,2021-07-05,575
40004,Heidelberg Road,2021-07-06,777
40004,Heidelberg Road,2021-07-07,756
40004,Heidelberg Road,2021-07-08,703
40004,Heidelberg Road,2021-07-09,673
40004,Heidelberg Road,2021-07-10,688
40004,Heidelberg Road,2021-07-11,766
40004,Heidelberg Road,2021-07-12,690
40004,Heidelberg Road,2021-07-13,834
40004,Heidelberg Road,2021-07-14,427
40004,Heidelberg Road,2021-07-15,674
40004,Heidelberg Road,2021-07-16,306
40004,Heidelberg Road,2021-07-17,282
40004,Heidelberg Road,2021-07-18,859
40004,Heidelberg Road,2021-07-19,382
40004,Heidelberg Road,2021-07-20,230
40004,Heidelberg Road,2021-07-21,425
40004,Heidelberg Road,2021-07-22,563
40004,Heidelberg Road,2021-07-23,504
40004,Heidelberg Road,2021-07-24,618
40004,Heidelberg Road,2021-07-25,666
40004,Heidelberg Road,2021-07-26,478
40004,Heidelberg Road,2021-07-27,581
40004,Heidelberg Road,2021-07-28,381
40004,Heidelberg Road,2021-07-29,708
40004,Heidelberg Road,2021-07-30,592
40004,Heidelberg Road,2021-07-31,783
40004,Heidelberg Road,2021-08-01,846
