"","QUARTER","SiteID","STREET_SEGMENT_ID","Baseline","InterventionType","InterventionSummary","is_under_construction","other_major_construction","StreetInScopeOnStreetParking","StreetInScopeParkingFormat","StreetInScopeOnStreetParkingCap","BufferOnStreetParking","BufferOnStreetParkingCapacity","BufferOnStreetParkingFormat"
"6666","0910Q2","7",10531,NA,"","",0,0,1,"Parallel",38,1,"Medium","Mixed"
"6667","0910Q3","7",10531,NA,"","",0,0,1,"Parallel",38,1,"Medium","Mixed"
"6668","0910Q4","7",10531,NA,"","",0,0,1,"Parallel",38,1,"Medium","Mixed"
"6669","1011Q1","7",10531,NA,"","",0,0,1,"Parallel",38,1,"Medium","Mixed"
"6670","1011Q2","7",10531,NA,"","",0,0,1,"Parallel",38,1,"Medium","Mixed"
"6671","1011Q3","7",10531,NA,"","",0,0,1,"Parallel",38,1,"Medium","Mixed"
"6672","1011Q4","7",10531,NA,"","",0,0,1,"Parallel",38,1,"Medium","Mixed"
"6673","1112Q1","7",10531,1,"ProtectedBikeLane","Protected bike lane",0,1,1,"Parallel",38,1,"Medium","Mixed"
"6674","1112Q2","7",10531,0,"ProtectedBikeLane","Post-protected bike lane (minor change)",0,1,1,"Parallel",17,1,"Medium","Mixed"
"6675","1112Q3","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6676","1112Q4","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6677","1213Q1","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6678","1213Q2","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6679","1213Q3","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6680","1213Q4","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6681","1314Q1","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6682","1314Q2","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6683","1314Q3","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6684","1314Q4","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6685","1415Q1","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6686","1415Q2","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6687","1415Q3","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6688","1415Q4","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6689","1516Q1","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6690","1516Q2","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6691","1516Q3","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6692","1516Q4","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6693","1617Q1","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6694","1617Q2","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6695","1617Q3","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6696","1617Q4","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6697","1718Q1","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6698","1718Q2","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6699","1718Q3","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6700","1718Q4","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6701","1819Q1","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6702","1819Q2","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6703","1819Q3","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6704","1819Q4","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6705","1920Q1","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6706","1920Q2","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6707","1920Q3","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6708","1920Q4","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6709","2021Q1","7",10531,NA,"","",0,0,1,"Parallel",17,1,"Medium","Mixed"
"6710","2021Q2","7",10531,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6711","2021Q3","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6712","2021Q4","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6713","2122Q1","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6714","2122Q2","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6715","2122Q3","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6716","2122Q4","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6717","2223Q1","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6718","2223Q2","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6719","2223Q3","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6720","2223Q4","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6721","2324Q1","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6722","2324Q2","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6723","2324Q3","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6724","2324Q4","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6725","2425Q1","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6726","2425Q2","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6727","2425Q3","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6728","2425Q4","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6729","2526Q1","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6730","2526Q2","7",10531,NA,"","",0,0,1,"Parallel",18,1,"Medium","Mixed"
"6731","9900Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6732","9900Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6733","9900Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6734","0001Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6735","0001Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6736","0001Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6737","0001Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6738","0102Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6739","0102Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6740","0102Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6741","0102Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6742","0203Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6743","0203Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6744","0203Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6745","0203Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6746","0304Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6747","0304Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6748","0304Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6749","0304Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6750","0405Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6751","0405Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6752","0405Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6753","0405Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6754","0506Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6755","0506Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6756","0506Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6757","0506Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6758","0607Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6759","0607Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6760","0607Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6761","0607Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6762","0708Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6763","0708Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6764","0708Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6765","0708Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6766","0809Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6767","0809Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6768","0809Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6769","0809Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6770","0910Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6771","0910Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6772","0910Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6773","0910Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6774","1011Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6775","1011Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6776","1011Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6777","1011Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6778","1112Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6779","1112Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6780","1112Q3","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6781","1112Q4","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6782","1213Q1","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6783","1213Q2","8",3828,NA,"","",0,0,1,"Parallel",24,1,"High","Parallel"
"6784","1213Q3","8",3828,1,"ProtectedBikeLane","Painted bike lane",1,1,1,"Parallel",24,1,"High","Parallel"
"6785","1213Q3","8",3828,0,"ProtectedBikeLane","Pre-protected bike lane (no change)",1,1,1,"Parallel",24,1,"High","Parallel"
"6786","1213Q4","8",3828,0,"ProtectedBikeLane","Protected bike lane",1,1,1,"Parallel",5,1,"High","Parallel"
"6787","1314Q1","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6788","1314Q2","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6789","1314Q3","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6790","1314Q4","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6791","1415Q1","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6792","1415Q2","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6793","1415Q3","8",3828,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",5,1,"High","Parallel"
"6794","1415Q4","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6795","1516Q1","8",3828,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",5,1,"High","Parallel"
"6796","1516Q2","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6797","1516Q3","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6798","1516Q4","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6799","1617Q1","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6800","1617Q2","8",3828,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",5,1,"High","Parallel"
"6801","1617Q3","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6802","1617Q4","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6803","1718Q1","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6804","1718Q2","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6805","1718Q3","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6806","1718Q4","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6807","1819Q1","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6808","1819Q2","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6809","1819Q3","8",3828,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",5,1,"High","Parallel"
"6810","1819Q4","8",3828,NA,"","",0,1,1,"Parallel",5,1,"High","Parallel"
"6811","1920Q1","8",3828,0,"ProtectedBikeLane","Post-protected bike lane (bike lane alignment change)",0,1,1,"Parallel",3,1,"High","Parallel"
"6812","1920Q2","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6813","1920Q3","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6814","1920Q4","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6815","2021Q1","8",3828,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",3,1,"High","Parallel"
"6816","2021Q2","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6817","2021Q3","8",3828,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",3,1,"High","Parallel"
"6818","2021Q4","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6819","2122Q1","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6820","2122Q2","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6821","2122Q3","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6822","2122Q4","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6823","2223Q1","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6824","2223Q2","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6825","2223Q3","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6826","2223Q4","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6827","2324Q1","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6828","2324Q2","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6829","2324Q3","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6830","2324Q4","8",3828,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6831","2425Q1","8",3828,0,"ProtectedBikeLane","Post-protected bike lane (bike lane alignment change)",0,1,1,"Parallel",0,1,"High","Parallel"
"6832","2425Q2","8",3828,NA,"","",0,0,1,"Parallel",0,1,"High","Parallel"
"6833","2425Q3","8",3828,NA,"","",0,0,1,"Parallel",0,1,"High","Parallel"
"6834","2425Q4","8",3828,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",5,1,"High","Parallel"
"6835","2526Q1","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6836","2526Q2","8",3828,NA,"","",0,0,1,"Parallel",5,1,"High","Parallel"
"6837","9900Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6838","9900Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6839","9900Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6840","0001Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6841","0001Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6842","0001Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6843","0001Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6844","0102Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6845","0102Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6846","0102Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6847","0102Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6848","0203Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6849","0203Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6850","0203Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6851","0203Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6852","0304Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6853","0304Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6854","0304Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6855","0304Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6856","0405Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6857","0405Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6858","0405Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6859","0405Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6860","0506Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6861","0506Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6862","0506Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6863","0506Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6864","0607Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6865","0607Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6866","0607Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6867","0607Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6868","0708Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6869","0708Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6870","0708Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6871","0708Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6872","0809Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6873","0809Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6874","0809Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6875","0809Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6876","0910Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6877","0910Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6878","0910Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6879","0910Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6880","1011Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6881","1011Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6882","1011Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6883","1011Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6884","1112Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6885","1112Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6886","1112Q3","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6887","1112Q4","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6888","1213Q1","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6889","1213Q2","8",3829,NA,"","",0,0,1,"Parallel",34,1,"High","Parallel"
"6890","1213Q3","8",3829,1,"ProtectedBikeLane","Painted bike lane",1,1,1,"Parallel",34,1,"High","Parallel"
"6891","1213Q3","8",3829,0,"ProtectedBikeLane","Pre-protected bike lane (no change)",1,1,1,"Parallel",34,1,"High","Parallel"
"6892","1213Q4","8",3829,0,"ProtectedBikeLane","Protected bike lane",1,1,1,"Parallel",23,1,"High","Parallel"
"6893","1314Q1","8",3829,NA,"","",0,0,1,"Parallel",23,1,"High","Parallel"
"6894","1314Q2","8",3829,NA,"","",0,0,1,"Parallel",23,1,"High","Parallel"
"6895","1314Q3","8",3829,NA,"","",0,0,1,"Parallel",23,1,"High","Parallel"
"6896","1314Q4","8",3829,NA,"","",0,0,1,"Parallel",23,1,"High","Parallel"
"6897","1415Q1","8",3829,NA,"","",0,0,1,"Parallel",23,1,"High","Parallel"
"6898","1415Q2","8",3829,NA,"","",0,0,1,"Parallel",23,1,"High","Parallel"
"6899","1415Q3","8",3829,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,1,1,"Parallel",23,1,"High","Parallel"
"6900","1415Q4","8",3829,NA,"","",0,1,1,"Parallel",23,1,"High","Parallel"
"6901","1516Q1","8",3829,0,"ProtectedBikeLane","Post-protected bike lane (bike lane alignment change)",0,1,1,"Parallel",18,1,"High","Parallel"
"6902","1516Q2","8",3829,NA,"","",0,0,1,"Parallel",18,1,"High","Parallel"
"6903","1516Q3","8",3829,NA,"","",0,0,1,"Parallel",18,1,"High","Parallel"
"6904","1516Q4","8",3829,NA,"","",0,0,1,"Parallel",18,1,"High","Parallel"
"6905","1617Q1","8",3829,NA,"","",0,0,1,"Parallel",18,1,"High","Parallel"
"6906","1617Q2","8",3829,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",18,1,"High","Parallel"
"6907","1617Q3","8",3829,NA,"","",0,0,1,"Parallel",18,1,"High","Parallel"
"6908","1617Q4","8",3829,NA,"","",0,0,1,"Parallel",18,1,"High","Parallel"
"6909","1718Q1","8",3829,NA,"","",0,0,1,"Parallel",18,1,"High","Parallel"
"6910","1718Q2","8",3829,NA,"","",0,0,1,"Parallel",18,1,"High","Parallel"
"6911","1718Q3","8",3829,NA,"","",0,0,1,"Parallel",18,1,"High","Parallel"
"6912","1718Q4","8",3829,NA,"","",0,0,1,"Parallel",18,1,"High","Parallel"
"6913","1819Q1","8",3829,NA,"","",0,0,1,"Parallel",18,1,"High","Parallel"
"6914","1819Q2","8",3829,NA,"","",0,1,1,"Parallel",18,1,"High","Parallel"
"6915","1819Q3","8",3829,0,"ProtectedBikeLane","Post-protected bike lane (bike lane alignment change)",0,1,1,"Parallel",3,1,"High","Parallel"
"6916","1819Q4","8",3829,NA,"","",0,0,1,"Parallel",3,1,"High","Parallel"
"6917","1920Q1","8",3829,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",8,1,"High","Parallel"
"6918","1920Q2","8",3829,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",8,1,"High","Parallel"
"6919","1920Q3","8",3829,NA,"","",0,0,1,"Parallel",8,1,"High","Parallel"
"6920","1920Q4","8",3829,NA,"","",0,1,1,"Parallel",8,1,"High","Parallel"
"6921","2021Q1","8",3829,0,"ProtectedBikeLane","Post-protected bike lane (bike lane alignment change)",0,1,1,"Parallel",19,1,"High","Parallel"
"6922","2021Q2","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6923","2021Q3","8",3829,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",19,1,"High","Parallel"
"6924","2021Q4","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6925","2122Q1","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6926","2122Q2","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6927","2122Q3","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6928","2122Q4","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6929","2223Q1","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6930","2223Q2","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6931","2223Q3","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6932","2223Q4","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6933","2324Q1","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6934","2324Q2","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6935","2324Q3","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6936","2324Q4","8",3829,NA,"","",0,0,1,"Parallel",19,1,"High","Parallel"
"6937","2425Q1","8",3829,NA,"","",0,1,1,"Parallel",19,1,"High","Parallel"
"6938","2425Q2","8",3829,0,"ProtectedBikeLane","Post-protected bike lane (minor change)",0,1,1,"Parallel",6,1,"High","Parallel"
"6939","2425Q3","8",3829,NA,"","",0,0,1,"Parallel",6,1,"High","Parallel"
"6940","2425Q4","8",3829,0,"ProtectedBikeLane","Post-protected bike lane (no change)",0,0,1,"Parallel",6,1,"High","Parallel"
"6941","2526Q1","8",3829,NA,"","",0,0,1,"Parallel",6,1,"High","Parallel"
"6942","2526Q2","8",3829,NA,"","",0,0,1,"Parallel",6,1,"High","Parallel"
"6943","9900Q2","8",3831,NA,"","",0,0,1,"Parallel",27,1,"Low","Parallel"
"6944","9900Q3","8",3831,NA,"","",0,0,1,"Parallel",27,1,"Low","Parallel"
"6945","9900Q4","8",3831,NA,"","",0,0,1,"Parallel",27,1,"Low","Parallel"
"6946","0001Q1","8",3831,NA,"","",0,0,1,"Parallel",27,1,"Low","Parallel"
"6947","0001Q2","8",3831,NA,"","",0,0,1,"Parallel",27,1,"Low","Parallel"
"6948","0001Q3","8",3831,NA,"","",0,0,1,"Parallel",27,1,"Low","Parallel"
"6949","0001Q4","8",3831,NA,"","",0,0,1,"Parallel",27,1,"Low","Parallel"
